4.000000,2
6.000000,3
12.000000,4
15.000000,5
24.000000,6
28.000000,7
40.000000,8
45.000000,9
60.000000,10
66.000000,11
84.000000,12
91.000000,13
112.000000,14
120.000000,15
144.000000,16
153.000000,17
180.000000,18
190.000000,19
220.000000,20
231.000000,21
264.000000,22
276.000000,23
312.000000,24
325.000000,25
364.000000,26
378.000000,27
420.000000,28
435.000000,29
480.000000,30
496.000000,31
544.000000,32
561.000000,33
612.000000,34
630.000000,35
684.000000,36
703.000000,37
760.000000,38
780.000000,39
840.000000,40
861.000000,41
924.000000,42
946.000000,43
1012.000000,44
1035.000000,45
1104.000000,46
1128.000000,47
1200.000000,48
1225.000000,49
1300.000000,50
1326.000000,51
1404.000000,52
1431.000000,53
1512.000000,54
1540.000000,55
1624.000000,56
1653.000000,57
1740.000000,58
1770.000000,59
1860.000000,60
1891.000000,61
1984.000000,62
2016.000000,63
2112.000000,64
2145.000000,65
2244.000000,66
2278.000000,67
2380.000000,68
2415.000000,69
2520.000000,70
2556.000000,71
2664.000000,72
2701.000000,73
2812.000000,74
2850.000000,75
2964.000000,76
3003.000000,77
3120.000000,78
3160.000000,79
3280.000000,80
3321.000000,81
3444.000000,82
3486.000000,83
3612.000000,84
3655.000000,85
3784.000000,86
3828.000000,87
3960.000000,88
4005.000000,89
4140.000000,90
4186.000000,91
4324.000000,92
4371.000000,93
4512.000000,94
4560.000000,95
4704.000000,96
4753.000000,97
4900.000000,98
4950.000000,99
5100.000000,100
5151.000000,101
5304.000000,102
5356.000000,103
5512.000000,104
5565.000000,105
5724.000000,106
5778.000000,107
5940.000000,108
5995.000000,109
6160.000000,110
6216.000000,111
6384.000000,112
6441.000000,113
6612.000000,114
6670.000000,115
6844.000000,116
6903.000000,117
7080.000000,118
7140.000000,119
7320.000000,120
7381.000000,121
7564.000000,122
7626.000000,123
7812.000000,124
7875.000000,125
8064.000000,126
8128.000000,127
8320.000000,128
8385.000000,129
8580.000000,130
8646.000000,131
8844.000000,132
8911.000000,133
9112.000000,134
9180.000000,135
9384.000000,136
9453.000000,137
9660.000000,138
9730.000000,139
9940.000000,140
10011.000000,141
10224.000000,142
10296.000000,143
10512.000000,144
10585.000000,145
10804.000000,146
10878.000000,147
11100.000000,148
11175.000000,149
11400.000000,150
11476.000000,151
11704.000000,152
11781.000000,153
12012.000000,154
12090.000000,155
12324.000000,156
12403.000000,157
12640.000000,158
12720.000000,159
12960.000000,160
13041.000000,161
13284.000000,162
13366.000000,163
13612.000000,164
13695.000000,165
13944.000000,166
14028.000000,167
14280.000000,168
14365.000000,169
14620.000000,170
14706.000000,171
14964.000000,172
15051.000000,173
15312.000000,174
15400.000000,175
15664.000000,176
15753.000000,177
16020.000000,178
16110.000000,179
16380.000000,180
16471.000000,181
16744.000000,182
16836.000000,183
17112.000000,184
17205.000000,185
17484.000000,186
17578.000000,187
17860.000000,188
17955.000000,189
18240.000000,190
18336.000000,191
18624.000000,192
18721.000000,193
19012.000000,194
19110.000000,195
19404.000000,196
19503.000000,197
19800.000000,198
19900.000000,199
20200.000000,200
20301.000000,201
20604.000000,202
20706.000000,203
21012.000000,204
21115.000000,205
21424.000000,206
21528.000000,207
21840.000000,208
21945.000000,209
22260.000000,210
22366.000000,211
22684.000000,212
22791.000000,213
23112.000000,214
23220.000000,215
23544.000000,216
23653.000000,217
23980.000000,218
24090.000000,219
24420.000000,220
24531.000000,221
24864.000000,222
24976.000000,223
25312.000000,224
25425.000000,225
25764.000000,226
25878.000000,227
26220.000000,228
26335.000000,229
26680.000000,230
26796.000000,231
27144.000000,232
27261.000000,233
27612.000000,234
27730.000000,235
28084.000000,236
28203.000000,237
28560.000000,238
28680.000000,239
29040.000000,240
29161.000000,241
29524.000000,242
29646.000000,243
30012.000000,244
30135.000000,245
30504.000000,246
30628.000000,247
31000.000000,248
31125.000000,249
31500.000000,250
31626.000000,251
32004.000000,252
32131.000000,253
32512.000000,254
32640.000000,255
33024.000000,256
33153.000000,257
33540.000000,258
33670.000000,259
34060.000000,260
34191.000000,261
34584.000000,262
34716.000000,263
35112.000000,264
35245.000000,265
35644.000000,266
35778.000000,267
36180.000000,268
36315.000000,269
36720.000000,270
36856.000000,271
37264.000000,272
37401.000000,273
37812.000000,274
37950.000000,275
38364.000000,276
38503.000000,277
38920.000000,278
39060.000000,279
39480.000000,280
39621.000000,281
40044.000000,282
40186.000000,283
40612.000000,284
40755.000000,285
41184.000000,286
41328.000000,287
41760.000000,288
41905.000000,289
42340.000000,290
42486.000000,291
42924.000000,292
43071.000000,293
43512.000000,294
43660.000000,295
44104.000000,296
44253.000000,297
44700.000000,298
44850.000000,299
45300.000000,300
45451.000000,301
45904.000000,302
46056.000000,303
46512.000000,304
46665.000000,305
47124.000000,306
47278.000000,307
47740.000000,308
47895.000000,309
48360.000000,310
48516.000000,311
48984.000000,312
49141.000000,313
49612.000000,314
49770.000000,315
50244.000000,316
50403.000000,317
50880.000000,318
51040.000000,319
51520.000000,320
51681.000000,321
52164.000000,322
52326.000000,323
52812.000000,324
52975.000000,325
53464.000000,326
53628.000000,327
54120.000000,328
54285.000000,329
54780.000000,330
54946.000000,331
55444.000000,332
55611.000000,333
56112.000000,334
56280.000000,335
56784.000000,336
56953.000000,337
57460.000000,338
57630.000000,339
58140.000000,340
58311.000000,341
58824.000000,342
58996.000000,343
59512.000000,344
59685.000000,345
60204.000000,346
60378.000000,347
60900.000000,348
61075.000000,349
61600.000000,350
61776.000000,351
62304.000000,352
62481.000000,353
63012.000000,354
63190.000000,355
63724.000000,356
63903.000000,357
64440.000000,358
64620.000000,359
65160.000000,360
65341.000000,361
65884.000000,362
66066.000000,363
66612.000000,364
66795.000000,365
67344.000000,366
67528.000000,367
68080.000000,368
68265.000000,369
68820.000000,370
69006.000000,371
69564.000000,372
69751.000000,373
70312.000000,374
70500.000000,375
71064.000000,376
71253.000000,377
71820.000000,378
72010.000000,379
72580.000000,380
72771.000000,381
73344.000000,382
73536.000000,383
74112.000000,384
74305.000000,385
74884.000000,386
75078.000000,387
75660.000000,388
75855.000000,389
76440.000000,390
76636.000000,391
77224.000000,392
77421.000000,393
78012.000000,394
78210.000000,395
78804.000000,396
79003.000000,397
79600.000000,398
79800.000000,399
80400.000000,400
80601.000000,401
81204.000000,402
81406.000000,403
82012.000000,404
82215.000000,405
82824.000000,406
83028.000000,407
83640.000000,408
83845.000000,409
84460.000000,410
84666.000000,411
85284.000000,412
85491.000000,413
86112.000000,414
86320.000000,415
86944.000000,416
87153.000000,417
87780.000000,418
87990.000000,419
88620.000000,420
88831.000000,421
89464.000000,422
89676.000000,423
90312.000000,424
90525.000000,425
91164.000000,426
91378.000000,427
92020.000000,428
92235.000000,429
92880.000000,430
93096.000000,431
93744.000000,432
93961.000000,433
94612.000000,434
94830.000000,435
95484.000000,436
95703.000000,437
96360.000000,438
96580.000000,439
97240.000000,440
97461.000000,441
98124.000000,442
98346.000000,443
99012.000000,444
99235.000000,445
99904.000000,446
100128.000000,447
100800.000000,448
101025.000000,449
101700.000000,450
101926.000000,451
102604.000000,452
102831.000000,453
103512.000000,454
103740.000000,455
104424.000000,456
104653.000000,457
105340.000000,458
105570.000000,459
106260.000000,460
106491.000000,461
107184.000000,462
107416.000000,463
108112.000000,464
108345.000000,465
109044.000000,466
109278.000000,467
109980.000000,468
110215.000000,469
110920.000000,470
111156.000000,471
111864.000000,472
112101.000000,473
112812.000000,474
113050.000000,475
113764.000000,476
114003.000000,477
114720.000000,478
114960.000000,479
115680.000000,480
115921.000000,481
116644.000000,482
116886.000000,483
117612.000000,484
117855.000000,485
118584.000000,486
118828.000000,487
119560.000000,488
119805.000000,489
120540.000000,490
120786.000000,491
121524.000000,492
121771.000000,493
122512.000000,494
122760.000000,495
123504.000000,496
123753.000000,497
124500.000000,498
124750.000000,499
125500.000000,500
125751.000000,501
126504.000000,502
126756.000000,503
127512.000000,504
127765.000000,505
128524.000000,506
128778.000000,507
129540.000000,508
129795.000000,509
130560.000000,510
130816.000000,511
131584.000000,512
131841.000000,513
132612.000000,514
132870.000000,515
133644.000000,516
133903.000000,517
134680.000000,518
134940.000000,519
135720.000000,520
135981.000000,521
136764.000000,522
137026.000000,523
137812.000000,524
138075.000000,525
138864.000000,526
139128.000000,527
139920.000000,528
140185.000000,529
140980.000000,530
141246.000000,531
142044.000000,532
142311.000000,533
143112.000000,534
143380.000000,535
144184.000000,536
144453.000000,537
145260.000000,538
145530.000000,539
146340.000000,540
146611.000000,541
147424.000000,542
147696.000000,543
148512.000000,544
148785.000000,545
149604.000000,546
149878.000000,547
150700.000000,548
150975.000000,549
151800.000000,550
152076.000000,551
152904.000000,552
153181.000000,553
154012.000000,554
154290.000000,555
155124.000000,556
155403.000000,557
156240.000000,558
156520.000000,559
157360.000000,560
157641.000000,561
158484.000000,562
158766.000000,563
159612.000000,564
159895.000000,565
160744.000000,566
161028.000000,567
161880.000000,568
162165.000000,569
163020.000000,570
163306.000000,571
164164.000000,572
164451.000000,573
165312.000000,574
165600.000000,575
166464.000000,576
166753.000000,577
167620.000000,578
167910.000000,579
168780.000000,580
169071.000000,581
169944.000000,582
170236.000000,583
171112.000000,584
171405.000000,585
172284.000000,586
172578.000000,587
173460.000000,588
173755.000000,589
174640.000000,590
174936.000000,591
175824.000000,592
176121.000000,593
177012.000000,594
177310.000000,595
178204.000000,596
178503.000000,597
179400.000000,598
179700.000000,599
180600.000000,600
180901.000000,601
181804.000000,602
182106.000000,603
183012.000000,604
183315.000000,605
184224.000000,606
184528.000000,607
185440.000000,608
185745.000000,609
186660.000000,610
186966.000000,611
187884.000000,612
188191.000000,613
189112.000000,614
189420.000000,615
190344.000000,616
190653.000000,617
191580.000000,618
191890.000000,619
192820.000000,620
193131.000000,621
194064.000000,622
194376.000000,623
195312.000000,624
195625.000000,625
196564.000000,626
196878.000000,627
197820.000000,628
198135.000000,629
199080.000000,630
199396.000000,631
200344.000000,632
200661.000000,633
201612.000000,634
201930.000000,635
202884.000000,636
203203.000000,637
204160.000000,638
204480.000000,639
205440.000000,640
205761.000000,641
206724.000000,642
207046.000000,643
208012.000000,644
208335.000000,645
209304.000000,646
209628.000000,647
210600.000000,648
210925.000000,649
211900.000000,650
212226.000000,651
213204.000000,652
213531.000000,653
214512.000000,654
214840.000000,655
215824.000000,656
216153.000000,657
217140.000000,658
217470.000000,659
218460.000000,660
218791.000000,661
219784.000000,662
220116.000000,663
221112.000000,664
221445.000000,665
222444.000000,666
222778.000000,667
223780.000000,668
224115.000000,669
225120.000000,670
225456.000000,671
226464.000000,672
226801.000000,673
227812.000000,674
228150.000000,675
229164.000000,676
229503.000000,677
230520.000000,678
230860.000000,679
231880.000000,680
232221.000000,681
233244.000000,682
233586.000000,683
234612.000000,684
234955.000000,685
235984.000000,686
236328.000000,687
237360.000000,688
237705.000000,689
238740.000000,690
239086.000000,691
240124.000000,692
240471.000000,693
241512.000000,694
241860.000000,695
242904.000000,696
243253.000000,697
244300.000000,698
244650.000000,699
245700.000000,700
246051.000000,701
247104.000000,702
247456.000000,703
248512.000000,704
248865.000000,705
249924.000000,706
250278.000000,707
251340.000000,708
251695.000000,709
252760.000000,710
253116.000000,711
254184.000000,712
254541.000000,713
255612.000000,714
255970.000000,715
257044.000000,716
257403.000000,717
258480.000000,718
258840.000000,719
